timestamp,candidate,price,volume,market_slug,market_id,event_slug,event_id,token_id,source
2026-06-14 14:00:07+00:00,Gadi Eisenkot,0.3225,1067741.6737499998,will-gadi-eizenkot-be-the-next-prime-minister-of-israel,682708,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,52487256270918227930942830546248720603566203568229607048093730748840489555808,polymarket_clob_prices_history
2026-06-14 14:00:07+00:00,Israel Katz,0.0035,437118.91920200206,will-israel-katz-be-the-next-prime-minister-of-israel,682719,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,49071939739791449726827416712265617396930502300780957239086018273026268436098,polymarket_clob_prices_history
2026-06-14 14:00:07+00:00,Nir Barkat,0.0025,644540.7802930007,will-nir-barkat-be-the-next-prime-minister-of-israel,682720,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,62339970278220985797814574706934957062291648936534682461243840366141506822305,polymarket_clob_prices_history
2026-06-14 14:00:07+00:00,Yair Golan,0.0035,1110865.4293860057,will-yair-golan-be-the-next-prime-minister-of-israel,682712,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,38003127295883228185689665963602138176190384641897237734105806870773590495970,polymarket_clob_prices_history
2026-06-14 14:00:07+00:00,Yossi Cohen,0.0045,1097897.0454100065,will-yossi-cohen-be-the-next-prime-minister-of-israel,682711,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,80908635602471552886049573110321791161186841957249509900771759394573505359926,polymarket_clob_prices_history
2026-06-14 14:00:08+00:00,Ayelet Shaked,0.0025,1079823.184875015,will-ayelet-shaked-be-the-next-prime-minister-of-israel,682717,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,20847822223909889861535421917104908467512615252569123202591433051136381225081,polymarket_clob_prices_history
2026-06-14 14:00:08+00:00,Benny Gantz,0.0035,755933.0513200007,will-benny-gantz-be-the-next-prime-minister-of-israel,682709,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,105121209501718913679835702557350272753628810249278953188501220308690716470697,polymarket_clob_prices_history
2026-06-14 14:00:08+00:00,Gideon Sa'ar,0.005,1261154.3837980018,will-gideon-saar-be-the-next-prime-minister-of-israel,682714,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,113523109301381527088718768250912137532200947193534063249121987336101159734964,polymarket_clob_prices_history
2026-06-14 14:00:08+00:00,Itamar Ben Gvir,0.01,1170439.3545540024,will-itamar-ben-gvir-be-the-next-prime-minister-of-israel,682713,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,97037271592384590668192904767730391938961253014413658633971882704234126806284,polymarket_clob_prices_history
2026-06-14 14:00:08+00:00,Moshe Feiglin,0.0025,760611.0514440015,will-moshe-feiglin-be-the-next-prime-minister-of-israel,682716,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,81557,53508697093100828360254088937709702626357043454735600798387762815121144942132,polymarket_clob_prices_history
