timestamp,candidate,query_group,lang,likes,reposts,comments,sentiment_score,sentiment_label,topic_security_war,topic_hostages_gaza,topic_economy_cost_of_living,topic_religion_state,topic_internal_security_crime,topic_judicial_reform_governance,topic_elections_polls,topic_coalition_opposition_government,topic_foreign_relations,topic_corruption_public_trust,primary_topic,topics_matched
2026-06-21 11:08:53+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 10:49:48+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 10:43:22+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,-1,negative,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:19:33+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,-1,negative,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:14:52+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 10:11:43+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 10:00:04+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 09:56:21+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 09:46:58+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,4,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 09:28:29+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,3,1,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:59:51+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,7,0,1,1,positive,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 08:50:26+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:49:40+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,1,0,1,1,0,0,internal_security_crime,internal_security_crime|elections_polls|coalition_opposition_government
2026-06-21 08:43:27+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 08:18:35+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:05:59+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 07:44:56+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:42:37+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 07:33:45+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:26:19+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 07:17:37+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:05:02+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,-2,negative,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-21 06:55:18+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,33,0,3,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 06:48:52+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,79,10,11,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 06:37:44+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 10:57:39+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 10:44:54+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:43:11+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 10:21:18+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:56:12+00:00,Gadi Eisenkot,gadi_eisenkot_english,pt,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 09:10:22+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,-1,negative,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 08:05:56+00:00,Gadi Eisenkot,gadi_eisenkot_english,zxx,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 07:45:36+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,1,positive,0,0,0,0,0,0,1,0,1,0,elections_polls,elections_polls|foreign_relations
2026-06-21 07:27:43+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 06:44:38+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,1,0,1,positive,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-21 06:44:33+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,1,positive,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-21 06:30:57+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,2,0,0,1,positive,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-21 06:29:00+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,1,positive,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 06:06:10+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,-1,negative,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 04:12:27+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,73,18,2,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-21 04:12:05+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,370,118,10,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-21 04:07:13+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-21 04:03:39+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,1,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 03:44:15+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-21 02:47:45+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,111,20,24,0,neutral,1,0,0,0,0,0,1,1,1,0,security_war,security_war|elections_polls|coalition_opposition_government|foreign_relations
2026-06-21 02:23:45+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,7,3,2,0,neutral,1,0,0,0,0,0,0,1,0,0,security_war,security_war|coalition_opposition_government
2026-06-21 02:09:11+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,66,18,14,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-21 01:41:27+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 01:20:46+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,1,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-21 00:15:18+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-21 06:35:55+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,21,3,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 06:26:14+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,1,0,0,0,0,0,0,0,0,0,security_war,security_war
2026-06-21 06:25:09+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,4,1,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 06:07:34+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 06:06:31+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 05:59:11+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,1,0,0,0,0,0,1,0,1,0,security_war,security_war|elections_polls|foreign_relations
2026-06-21 05:50:44+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,4,0,0,1,positive,1,0,0,0,0,0,1,1,0,0,security_war,security_war|elections_polls|coalition_opposition_government
2026-06-21 05:46:44+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,1,0,0,0,0,0,0,1,0,0,security_war,security_war|coalition_opposition_government
2026-06-21 05:35:59+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 05:35:30+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,1,positive,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 05:25:29+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,-1,negative,0,0,0,1,0,0,0,1,0,0,religion_state,religion_state|coalition_opposition_government
2026-06-21 05:15:05+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,2,positive,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 05:02:57+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 04:54:02+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 04:50:29+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,1,0,0,1,1,0,0,religion_state,religion_state|elections_polls|coalition_opposition_government
2026-06-21 04:48:21+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 04:12:12+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,4,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 04:11:27+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,8,0,1,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 03:36:36+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,1,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-21 03:18:18+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-21 02:58:37+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 02:34:06+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,-1,negative,0,0,0,0,0,0,1,1,0,1,elections_polls,elections_polls|coalition_opposition_government|corruption_public_trust
2026-06-21 02:27:45+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-21 02:14:14+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-21 00:49:04+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 23:55:49+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:55:10+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:52:16+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:45:53+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:45:02+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:38:20+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:36:49+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 23:30:53+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 23:17:42+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,0,neutral,1,0,0,0,0,0,1,0,0,0,security_war,security_war|elections_polls
2026-06-20 23:17:12+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 23:11:22+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 23:02:44+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,2,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 22:56:22+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 22:53:53+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,1,0,0,1,0,0,internal_security_crime,internal_security_crime|coalition_opposition_government
2026-06-20 22:52:05+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 22:41:04+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 21:55:14+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,6,1,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 21:28:31+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,-1,negative,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 21:20:25+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 21:18:52+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 21:08:30+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 21:07:14+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,1,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 21:07:08+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 21:05:40+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 20:53:34+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 20:41:33+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,3,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 20:34:14+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,719,64,19,0,neutral,1,1,0,0,0,0,0,0,0,0,security_war,security_war|hostages_gaza
2026-06-20 20:31:21+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 20:31:04+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 20:24:51+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 20:22:38+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,1,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 20:17:38+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 20:09:40+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,1,positive,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 19:55:52+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:46:16+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,474,46,155,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 19:46:13+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,47,6,4,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 19:41:31+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,21,3,8,1,positive,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:39:22+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,1,positive,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:38:28+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,1,positive,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:30:21+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,41,1,3,1,positive,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 19:26:46+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,41,8,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:26:12+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,3,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:17:29+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,1,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:14:01+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,3,0,1,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 19:12:52+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,0,1,0,0,coalition_opposition_government,coalition_opposition_government
2026-06-20 19:08:41+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,5,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 19:07:21+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,1,-1,negative,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 19:02:08+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 18:57:36+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,2,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 18:56:15+00:00,Gadi Eisenkot,gadi_eisenkot_hebrew,iw,0,0,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 22:42:40+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,1,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-20 22:30:47+00:00,Gadi Eisenkot,gadi_eisenkot_english,es,0,0,0,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-20 22:15:08+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,4,3,2,0,neutral,1,0,0,0,0,0,1,0,0,0,security_war,security_war|elections_polls
2026-06-20 22:01:04+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,1,1,0,security_war,security_war|coalition_opposition_government|foreign_relations
2026-06-20 21:49:59+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-20 21:46:37+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 21:36:15+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-20 21:32:12+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,0,neutral,1,0,0,0,0,0,0,1,0,0,security_war,security_war|coalition_opposition_government
2026-06-20 21:31:33+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,0,neutral,0,0,0,0,0,0,0,0,0,1,corruption_public_trust,corruption_public_trust
2026-06-20 21:07:34+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 21:03:32+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,4,0,0,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-20 21:02:57+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,1,0,0,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-20 20:47:07+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,4,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-20 20:33:31+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,224,45,48,0,neutral,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
2026-06-20 20:32:12+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,2,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-20 20:28:15+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,3,3,0,0,neutral,1,0,0,0,0,0,0,1,1,0,security_war,security_war|coalition_opposition_government|foreign_relations
2026-06-20 20:18:58+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,3,1,0,0,neutral,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-20 19:43:51+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,0,0,0,0,0,0,1,0,0,0,elections_polls,elections_polls
2026-06-20 18:56:40+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,3,1,0,1,positive,0,0,0,0,0,0,0,1,1,0,coalition_opposition_government,coalition_opposition_government|foreign_relations
2026-06-20 18:44:09+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,0,neutral,1,0,0,0,0,0,0,0,1,0,security_war,security_war|foreign_relations
2026-06-20 18:04:59+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,3,0,1,0,neutral,0,0,0,0,0,0,0,0,0,0,none,
2026-06-20 17:58:08+00:00,Gadi Eisenkot,gadi_eisenkot_english,de,30,5,1,0,neutral,0,0,0,0,0,0,0,0,1,0,foreign_relations,foreign_relations
2026-06-20 17:31:34+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,24,2,0,0,neutral,0,0,0,0,0,0,1,1,0,0,elections_polls,elections_polls|coalition_opposition_government
2026-06-20 17:26:03+00:00,Gadi Eisenkot,gadi_eisenkot_english,en,0,0,0,3,positive,0,0,0,0,0,0,1,1,1,0,elections_polls,elections_polls|coalition_opposition_government|foreign_relations
